;;;;;;;;;;;;;;;
;EZY CHEF PTY LTD;;;;;;;;;;;;;;
;1/140, Northcorp Blvd;;;;;;;;;;;;;;
;Broadmeadows;;;;;;;;;;;;;;
;VIC - 3047;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;Analyse Sales [Item Multi-Period] - COST OF SALES;;;;;;;;;;;;;;
;July 2017 To June 2018;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;Item No.;Item Name;July;August;September;October;November;December;January;February;March;April;May;June;Total
;;;;;;;;;;;;;;;
;Ezy059-15kg;Box 15kg Leek Puree Frozen;$3,546.06;$4,539.50;$0.00;$4,184.84;$4,660.79;$0.00;$0.00;$0.00;$0.00;$4,009.40;$0.00;$4,025.97;$24,966.56
;Ezy061;Box 6x2kg Carrot Puree Frozen;$67.98;$56.65;$56.65;$56.65;$94.42;$67.98;$113.32;$41.46;$94.36;$68.01;$105.28;$61.11;$883.87
;Ezy063-ORG;Box 15kg Organic Carrot Puree;$0.00;$0.00;$0.00;$0.00;$688.61;$0.00;$21.52;$0.00;$0.00;$1,377.22;$1,377.22;$688.61;$4,153.18
;Ezy064;Box 6x2kg Cauliflower Puree;$163.26;$54.45;$0.00;$3.74;$0.00;$0.00;$4.55;$0.00;$54.62;$27.31;$9.08;$9.06;$326.07
;Ezy064-15;Box 15kg Cauliflower Puree Fro;$0.00;$253.71;$0.00;$0.00;$0.00;$127.66;$0.00;$63.83;$0.00;$63.83;$191.49;$278.05;$978.57
;Ezy064-Chunky;Box 2x6kg Cauliflower Chunky F;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$78.76;$8.74;$0.00;$0.00;$87.50
;Ezy067;Box 6x2kg Zucchini Puree Froze;$0.00;$0.00;$0.00;$0.00;$3.33;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$3.33
;Ezy069;Box 6x2kg Beetroot Puree Froze;$115.92;$66.52;$119.73;$53.22;$133.04;$39.91;$0.00;$172.96;$57.14;$4.92;$0.00;$0.00;$763.36
;Ezy070;Raw Whole Peeled Onions;$3.64;$0.00;$0.00;$7.81;$0.00;$4.49;$0.19;$22.00;$89.62;($3.07);$40.35;$12.16;$177.19
;Ezy070-Diced;Raw Onion Diced Peeled;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$9.00;$0.00;$0.00;$9.62;$18.62
;Ezy071;Box 15kg Beetroot Puree Frozen;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$73.68;$0.00;$132.62;$206.30
;Ezy074;Box 6x2kg Corn Puree Frozen;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$13.94;$0.00;$0.00;$0.00;$13.94
;Ezy077;Box 15kg Spinach Puree Frozen;$0.00;$0.00;$215.74;$0.00;$18,433.53;$0.00;$0.00;$1,350.77;$1,248.85;$3,402.62;$0.00;$0.00;$24,651.51
;Ezy078;Box 15kg Sweet Corn Puree Froz;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$239.46;$0.00;$0.00;$239.46
;Ezy079;Box 15kg White Bean Puree Froz;$0.00;$0.00;$0.00;$0.00;$8.63;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$8.63
;Ezy080;Raw Sweet Potato;($0.01);$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;($752.08);$0.00;($47.92);($800.01)
;Ezy080-ORG;Organic Raw Sweet Potato;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;($11,250.00);$0.00;$0.00;($11,250.00)
;Ezy081;Box 15kg Cabbage Puree Frozen;$1,141.20;$1,041.78;$0.00;$0.00;$1,692.89;$0.00;$0.00;$0.00;$0.00;$1,078.85;$0.00;$0.00;$4,954.72
;Ezy083;Box 15kg Kale Puree Frozen;$0.00;$0.00;$0.00;$0.00;$0.00;$1,923.28;$3,846.55;$3,440.04;$189.18;$0.00;$0.00;$440.10;$9,839.15
;Ezy084;Box 15kg Silverbeet Puree Froz;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$123.24;$0.00;$0.00;$242.19;$365.43
;Ezy085;Apples Raw Fresh;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$65.83;$0.00;$0.00;$0.00;$65.83
;Ezy087-P&S;Box 10kg Frozen Prune Pulp;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$288.45;$0.00;$0.00;$0.00;$0.00;$0.00;$288.45
;Ezy089;15kg Plum - Prune Puree Frozen;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$29.84;$0.00;$0.00;$29.84
;Ezy092;20kg Mango Puree Aseptic;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$825.00;$0.00;$0.00;$0.00;$0.00;$825.00
;Ezy0932;Passionfruit Pulp Seedless;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$460.56;$0.00;$0.00;$0.00;$460.56
;Ezy094-15kg;Box 15kg Strawberry Puree;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$187.43;$0.00;$0.00;$187.43
;Ezy094Fresh;Strawberry Whole Fresh Chilled;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$6.21;$0.00;$0.00;$0.00;$0.00;$6.21
;Ezy097Puree;Blueberry Puree 12.7kg;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$241.30;$0.00;$0.00;$0.00;$241.30
;Ezy099;Box 15kg Quince Puree Frozen;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$40.67;$0.00;$40.67
;Ezy0993;Fresh Plums;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$1,331.26;$0.00;$0.00;$0.00;$1,331.26
;Ezy100;Raw Pumpkin Peeled Pieces;$685.97;$848.35;$569.69;$1,311.09;$2,228.13;$1,287.43;$875.53;$730.03;$289.32;$575.31;$623.25;$574.80;$10,598.90
;Ezy100-Base;Raw Pumpkin Peeled Base;$726.01;$1,311.49;$939.67;$757.14;$759.17;$514.66;$384.47;$427.36;$348.42;$463.92;$625.33;$614.04;$7,871.68
;Ezy100B-Diced10;Raw Butternut Pumpkin Diced(10;$0.00;$78.96;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$78.96
;Ezy100B-Diced20;Raw Butternut Pumpkin Diced (2;$62.62;$0.00;$28.58;$86.05;$0.00;$71.67;$0.00;$68.05;$47.74;$0.00;$47.74;$0.00;$412.45
;Ezy100-small;Raw Pumpkin Peeled Pieces smal;$1,510.94;$2,164.50;$1,696.81;$2,262.02;$2,293.51;$1,724.60;$887.85;$1,614.72;$1,246.88;$1,187.31;$826.60;$429.93;$17,845.67
;Ezy150;Chopped Parsley Frozen;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$94.73;$0.00;$0.00;$0.00;$0.00;$0.00;$94.73
;Ezy200;Raw Carrot for Processing;$0.00;$0.00;$0.00;$0.00;($204.05);$0.69;$0.00;$0.00;$0.00;$1.10;$0.00;$0.00;($202.26)
;Ezy200-ORG;Organic Carrot;$0.00;$0.00;$0.00;$0.00;$0.00;($1,799.87);$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;($1,799.87)
;Ezy300;Box 6x2kg Strawberry Topping;$57.70;$19.23;$19.23;$38.47;$38.47;$0.00;$19.23;$0.00;$0.00;$0.00;$0.00;$0.00;$192.33
;Ezy300-2x6kg;Box 2x6kg Strawberry Topping;$0.00;$0.00;$0.00;$0.00;$72.52;$36.26;$36.26;$36.26;$36.26;$36.26;$72.52;$36.26;$362.60
;Ezy300-Chunky LB;Box 6x2kg Chunky Strawberry LB;$253.62;$309.98;$394.57;$422.95;$281.98;$140.99;$253.78;$281.97;$197.38;$310.03;$450.76;$309.90;$3,607.91
;Ezy301;Box 6x2kg Passionfruit Topping;$0.00;$0.00;($83.57);$41.78;$0.00;$0.00;$83.57;$0.00;$0.00;$0.00;$0.00;$0.00;$41.78
;Ezy301-2x6kg;Box 2x6kg Passionfruit Topping;$0.00;$69.13;$0.00;$276.52;$207.39;$34.81;$417.35;$174.04;$382.88;$0.00;$0.00;$0.00;$1,562.12
;Ezy301-Chunky LB;Box 6x2kg Passionfruit LB;$77.09;$38.55;$192.73;$77.10;$38.55;$154.19;$115.64;$77.09;$77.09;$231.27;$415.92;$36.93;$1,532.15
;Ezy302;Box 6x2kg Mixed Berry Topping;$0.00;$0.00;$0.00;$66.44;$33.22;$0.00;$0.00;$33.22;$0.00;$66.07;$30.00;$29.73;$258.68
;Ezy302-2x6kg;Box 2x6kg Mixed Berry Topping;$336.25;$269.00;$674.26;$1,532.82;$1,154.51;$964.54;$1,099.37;$1,842.04;$431.97;$530.14;$1,442.26;$596.43;$10,873.59
;Ezy302-Chunky LB;Box 6x2kg Chunky Mixed Berry L;$262.38;$262.38;$32.80;$65.60;$163.99;$229.16;$130.78;$0.00;$0.00;$132.43;$367.37;$266.85;$1,913.74
;Ezy303;Box 6x2kg Mango Topping;$106.45;$0.00;$0.00;$0.00;$0.00;$0.00;$26.47;$0.00;$0.00;$0.00;$0.00;$0.00;$132.92
;Ezy303-2x6kg;Box 2x6kg Mango Topping;$576.07;$209.66;$612.53;$1,338.33;$892.39;$603.52;$707.27;$1,833.63;$313.93;$418.58;$1,424.62;$603.76;$9,534.29
;Ezy303-LB;Box 6x2kg Mango Topping Low Br;$155.59;$155.59;$129.66;$129.66;$155.60;$259.32;$309.90;$133.42;$77.47;$155.02;$206.60;$155.15;$2,022.98
;Ezy305;Box 6x2kg Seedless Passionfrui;$51.40;$0.00;$0.00;$0.00;$46.31;$0.00;$47.73;$0.00;$0.00;$0.00;$0.00;$0.00;$145.44
;Ezy305-2x6kg;Box 2x6kg Seedless Passionfrui;$615.76;$0.00;$802.89;$1,712.68;$1,275.22;$1,163.47;$519.74;$944.99;$518.01;$753.48;$1,780.24;$561.28;$10,647.76
;Ezy307;Box 6x2kg Raspberry Topping Ch;$0.00;$0.00;$0.00;$52.70;$52.65;$0.00;$157.89;$0.00;$0.00;$0.00;$45.66;$0.00;$308.90
;Ezy307-2x6kg;Box 2x6kg Raspberry Topping Ch;$1,211.07;$382.39;$798.99;$1,210.12;$3,385.88;$846.60;$662.75;$903.93;$543.42;$968.56;$1,835.46;$513.24;$13,262.41
;Ezy308;Box 6x2kg Cranberry Topping Ch;$0.00;$0.00;$0.00;$0.00;$24.56;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$24.56
;Ezy308-2x6kg;Box 2x6kg Cranberry Topping Ch;$260.07;$0.00;$182.05;$806.22;$122.29;$489.66;$367.24;$122.29;$244.59;$122.30;$587.01;$244.59;$3,548.31
;Ezy309;Box 6x2kg Green Tea Topping Ch;$0.00;$15.15;$0.00;$0.00;$15.22;$0.00;$15.22;$0.00;$0.00;$0.00;$0.00;$0.00;$45.59
;Ezy309-2x6kg;Box 2x6kg Green Tea Topping Ch;$147.24;$117.79;$88.34;$294.48;$302.00;$75.50;$211.40;$226.50;$151.01;$90.60;$699.66;$291.53;$2,696.05
;Ezy318;Box 6x2kg HP Strawberry Toppin;$18.23;$30.39;$25.84;$17.48;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$91.94
;Ezy318-2x6kg;Box 2x6kg HP Strawberry Toppin;$1,577.64;$507.72;$906.61;$888.42;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$3,880.39
;Ezy321;Box 6x2kg HP Vanilla Topping C;$11.26;$33.80;$11.20;$11.28;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$67.54
;Ezy321-2x6kg;Box 2x6kg HP Vanilla Topping C;$827.17;$324.99;$586.92;$565.99;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$2,305.07
;Ezy322-2x6kg;Box 2 x 6kg Apple & Rhubarb To;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$87.61;$0.00;$87.62;$0.00;$0.00;$0.00;$175.23
;Ezy351;Box 6x1.25kg Passionfruit Coul;$1,141.46;$1,924.86;$1,031.57;$2,266.94;$1,852.83;$3,870.55;$1,707.88;$3,098.17;$2,451.01;$2,383.12;$1,330.19;$1,191.83;$24,250.41
;Ezy352;Box 6x1.25kg Raspberry Coulis;$1,740.84;$2,791.24;$921.62;$2,758.32;$1,705.62;$3,945.08;$1,389.98;$1,697.12;$1,800.17;$1,736.32;$1,613.66;$862.24;$22,962.21
;Ezy353;Box 6x1.25kg Blackberry Coulis;$95.05;$58.13;$87.20;$218.03;$72.67;$145.35;$14.54;$29.07;$43.60;$4,490.35;$406.61;$0.00;$5,660.60
;Ezy354;Box 6x1.25kg Mango Coulis;$436.44;$315.16;$533.36;$848.53;$509.29;$1,042.84;$899.73;$1,268.30;$1,237.25;$1,126.11;$319.41;$293.77;$8,830.19
;Ezy356;Box 6 x 1.25kg Plum Coulis;$18.76;$0.00;$18.76;$0.00;$0.00;$37.51;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$75.03
;Ezy400-560g;Box 11 x 560g Tub Napoletana;$0.00;$0.00;$0.00;$0.00;$210.11;$249.21;$528.94;$367.05;$335.07;$537.86;$501.92;$410.94;$3,141.10
;Ezy400-6kg;Box 2 x 6kg Napoletana Sauce C;$0.00;$0.00;$0.00;$0.00;$45.96;$529.76;$1,141.94;$625.94;$755.95;$782.01;$761.11;$848.83;$5,491.50
;Ezy500;Box Soup Butternut Pumpkin Fro;$187.97;$252.29;$253.84;$196.33;$219.73;$148.54;$177.81;$164.41;$151.76;$164.40;$139.11;$25.30;$2,081.49
;Ezy501;Milk - Lite Reduced Fat;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.01;$0.00;$0.00;$0.00;$0.00;$0.00;$0.01
;Ezy502;Cream - Thickened;$0.00;$0.00;$0.00;$0.01;$162.22;$0.00;($1.27);$0.02;$0.00;$0.00;$0.00;$0.00;$160.98
