;;;;;;;;;;;;;;;
;CPLPG-WarragoldConv;Crate 14kg C&Wrap Warragold;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$7,946.40;$5,925.54;$0.00;$0.00;$0.00;$12,445.15;$26,317.09
;CPPowd-Prune;Cana Corp FD Prune Powder;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$31,929.00;$0.00;$0.00;$31,929.00
;DisebProcessing;10kg Diseb Processed Spinach;$10,003.20;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$10,003.20
;Ezy0022-BagC&WKent;CP LPG Vacuum Bag - Kent C&W;$0.00;$0.00;$0.00;$0.00;$0.00;$0.54;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.54
;Ezy0022-BagCut&Wrap;CP LPG Vacuum Bag - BNUT C&W;$0.00;$0.00;$0.00;$0.00;$0.00;$0.26;$2,191.20;$3,405.32;$0.00;$0.00;$0.00;$0.00;$5,596.78
;Ezy0024;PFG - Coles C Crates;$78.27;$86.63;$149.85;$111.67;$74.97;$134.79;$73.74;$26.13;$420.00;$0.00;$11.28;$0.00;$1,167.33
;Ezy0063;Label 1.25kg Mango Coulis;$0.00;$0.00;$3.04;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$3.04
;Ezy0068-BNutC&W;CP Label Butternut C&W;$3.60;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$3.60
;Ezy0068-KentC&W;CP Label Kent C&W;$3.60;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$3.60
;Ezy0068-WarragoldC&W;CP Label Warragold C&W;$0.00;$0.00;$0.00;$0.00;$2.25;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$2.25
;Ezy008;Raw Broccoli;$0.00;$0.00;$0.00;$4,050.00;$0.00;$0.00;$219.00;$0.00;$0.00;$0.00;$0.00;$0.00;$4,269.00
;Ezy022;Box 6x2kg Pumpkin Puree Frozen;$3,477.60;$2,230.20;$3,704.40;$3,191.40;$3,952.80;$5,232.60;$3,169.80;$469.80;$621.00;$518.40;$707.40;$297.00;$27,572.40
;Ezy031;Box 15kg Butternut PumpkinPure;$0.00;$0.00;$0.00;$0.00;$0.00;$270.00;$182.25;$0.00;$0.00;$0.00;$0.00;$0.00;$452.25
;Ezy031-ORG;Box 15kg Organic Pumpkin Puree;$8,640.00;$10,185.00;$10,080.00;$12,720.00;$0.00;$20,160.00;$6,720.00;$3,360.00;$386.25;$6,268.50;$4,333.50;$23,616.00;$106,469.25
;Ezy031-Tempered;Box 15kg Butternut Pumpkin Pur;$9,477.00;$7,245.00;$0.00;$0.00;$3,622.50;$3,622.50;$3,622.50;$3,622.50;$0.00;$0.00;$0.00;$0.00;$31,212.00
;Ezy035-ORG;Box 15kg Organic Cherry Puree;$0.00;$0.00;$0.00;$0.00;$0.00;$2,232.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$2,232.00
;Ezy038-ORGWatermelon;Box 15kg ORG Watermelon Frozen;$1,593.00;$0.00;$0.00;$3,106.35;$0.00;$0.00;$0.00;$8,336.70;$26.55;$0.00;$4,062.15;$0.00;$17,124.75
;Ezy039-ORG;Box 15kg Organic Sultana Puree;$6,336.00;$6,468.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$12,804.00
;Ezy041;Box 6x2kg Potato Mash Frozen;$1,223.10;$3,693.60;$923.40;$3,596.40;$3,645.00;$1,112.40;$388.80;$729.00;$1,166.40;$1,215.00;$1,447.20;$1,061.10;$20,201.40
;Ezy041-1kg x 12;Box 12x1kg Potato Mash Seasone;$6,652.80;$3,696.00;$7,392.00;$0.00;$2,956.80;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$4,897.20;$25,594.80
;Ezy041C-LS;Box 2x6kg Low Sodium Potato Ma;$15,048.00;$15,048.00;$21,295.20;$27,907.20;$14,911.20;$7,113.60;$21,888.00;$0.00;$10,670.40;$15,002.40;$7,660.80;$11,445.60;$167,990.40
;Ezy041C-S1;Box 6x2kg Potato Mash with Cre;$1,587.60;$2,517.00;$2,178.00;$1,971.30;$1,941.30;$1,725.30;$2,149.20;$1,552.50;$3,377.70;$2,856.60;$4,050.00;$2,937.60;$28,844.10
;Ezy041C-S2;Box 6x2kg Potato Mash Sea Froz;$372.60;$275.40;$0.00;$275.40;$329.40;$54.00;$324.00;$569.70;$1,085.40;$275.40;$275.40;$329.40;$4,166.10
;Ezy041C-S3;Box 6x2kg Scordalia - Potato G;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$80.90;$0.00;$0.00;$80.90
;Ezy041S-500;Box 12 x 500gm Potato Mash wit;$1,590.00;$1,950.00;$1,455.00;$1,950.00;$1,170.00;$1,560.00;$1,950.00;$1,560.00;$1,320.00;$1,260.00;$1,830.00;$2,100.00;$19,695.00
;Ezy042C-S1;Box 2x6kg Potato Mash & Cream;$367.20;$459.00;$367.20;$459.00;$275.40;$459.00;$367.20;$275.40;$918.00;$1,026.00;$1,992.60;$1,749.60;$8,715.60
;Ezy043;Box 15kg Sweet Potato PureeFro;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$204.00;$0.00;$0.00;$204.00
;Ezy043-ORG;Box 15kg Organic Sweet Potato;$6,532.50;$6,000.00;$0.00;$12,532.50;$0.00;$6,000.00;$6,000.00;$0.00;$0.00;$6,532.50;$1,540.50;$12,532.50;$57,670.50
;Ezy043-ORGJuicesSwtPotato15;Box 15kg Organic Juice Sweet P;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$1,728.00;$0.00;$1,728.00
;Ezy044;Box 6x2kg Sweet Potato Frozen;$0.00;$75.60;$75.60;$0.00;$0.00;$0.00;$0.00;$0.00;$48.60;$768.96;$0.00;$86.40;$1,055.16
;Ezy046;Whole Peeled Chat Potatoes;$1,230.00;$1,515.00;$1,290.00;$1,050.00;$1,095.00;$1,080.00;$1,080.00;$960.00;$960.00;$1,080.00;$1,080.00;$1,080.00;$13,500.00
;Ezy049;Box 6x2kg Yam Puree Frozen;$174.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$174.00
;Ezy051;Box 6x2kg Broccoli Mash Frozen;$246.00;$122.40;$0.00;$0.00;$136.80;$129.60;$129.60;$64.80;$0.00;$208.80;$0.00;$136.80;$1,174.80
;Ezy051-15kg;Box 15kg Broccoli Mash Frozen;$61.50;$0.00;$0.00;$0.00;$3,321.00;$0.00;$0.00;$3,813.00;$0.00;$0.00;$0.00;$0.00;$7,195.50
;Ezy053;Box 6x2kg Onion Puree Frozen;$253.80;$248.40;$1,169.10;$291.60;$2,397.60;$1,906.20;$507.60;$97.20;$0.00;$108.00;$0.00;$0.00;$6,979.50
;Ezy053CARAMELISED;Box 15kg Caramelised Onion Chi;$0.00;$0.00;$146.25;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$146.25
;Ezy056-15kg;Box 15kg 100% Green Pea Mash;$360.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$360.00;$0.00;$0.00;$0.00;$0.00;$720.00
;Ezy059-15kg;Box 15kg Leek Puree Frozen;$6,846.00;$7,579.50;$0.00;$7,824.00;$0.00;$0.00;$7,824.00;$9,780.00;$0.00;$7,946.25;$0.00;$0.00;$47,799.75
;Ezy061;Box 6x2kg Carrot Puree Frozen;$399.60;$399.60;$302.40;$291.60;$243.00;$615.60;$437.40;$243.00;$0.00;$270.00;$0.00;$54.00;$3,256.20
;Ezy063-ORG;Box 15kg Organic Carrot Puree;$0.00;$2,208.00;$2,208.00;$2,208.00;$0.00;$2,208.00;$4,416.00;$0.00;$0.00;$0.00;$682.50;$6,624.00;$20,554.50
;Ezy064;Box 6x2kg Cauliflower Puree;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$648.00;$648.00;$0.00;$144.00;$0.00;$0.00;$1,440.00
;Ezy064-15;Box 15kg Cauliflower Puree Fro;$360.00;$1,365.00;$450.00;$0.00;$0.00;$630.00;$0.00;$0.00;$360.00;$1,260.00;$0.00;$810.00;$5,235.00
;Ezy064-Chunky;Box 2x6kg Cauliflower Chunky F;$0.00;$288.00;$432.00;$468.00;$1,440.00;$1,008.00;$504.00;$0.00;$936.00;$3,664.80;$2,548.80;$2,818.80;$14,108.40
;Ezy069;Box 6x2kg Beetroot Puree Froze;$216.00;$0.00;$0.00;$415.80;$0.00;$270.00;$0.00;$0.00;$275.40;$0.00;$270.00;$54.00;$1,501.20
;Ezy071;Box 15kg Beetroot Puree Frozen;$420.00;$459.00;$286.88;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$1,165.88
;Ezy077;Box 15kg Spinach Puree Frozen;$614.00;$0.00;$0.00;$0.00;$0.00;$0.00;$2,180.25;$9,895.25;$97.50;$140.00;$0.00;$0.00;$12,927.00
;Ezy077-Chopped Puree;Box 2x5kg ChoppedPuree Spinach;$0.00;$0.00;$0.00;$6,067.20;$10,522.80;$5,119.20;$0.00;$2,512.50;$9,030.00;$8,122.50;$3,762.00;$0.00;$45,136.20
;Ezy078;Box 15kg Sweet Corn Puree Froz;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$287.10;$106.50;$0.00;$0.00;$0.00;$0.00;$393.60
;Ezy078-ORG;Box 15kg Organic Corn Puree Fr;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$2,985.00;$8,507.25;$0.00;$11,492.25
;Ezy081;Box 15kg Cabbage Puree Frozen;$3,035.25;$0.00;$2,736.00;$1,368.00;$0.00;$0.00;$2,736.00;$0.00;$0.00;$1,624.50;$0.00;$2,736.00;$14,235.75
;Ezy083;Box 15kg Kale Puree Frozen;$0.00;$0.00;$0.00;$0.00;$4,131.00;$0.00;$0.00;$0.00;$1,785.00;$2,805.00;$4,335.00;$0.00;$13,056.00
;Ezy083-ORGJuice15;15kg ORGANIC Juice Kale F;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$1,026.00;$0.00;$1,026.00
;Ezy084;Box 15kg Silverbeet Puree Froz;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$1,575.00;$2,475.00;$3,825.00;$0.00;$7,875.00
;Ezy086-ORG;Box 6x2kg Organic Pear Puree;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$672.00;$0.00;$672.00
;Ezy088-ORG;Box 15kg ORG Rockmelon Frozen;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$26.55;$0.00;$1,938.15;$0.00;$1,964.70
;Ezy089;15kg Plum - Prune Puree Frozen;$0.00;$4,500.00;$0.00;$4,950.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$4,500.00;$13,950.00
;Ezy090-ORG;Box 6x2kg Organic Apple Puree;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$672.00;$0.00;$672.00
;Ezy092;20kg Mango Puree Aseptic;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$184.00;$0.00;$184.00
;Ezy094-15kg;Box 15kg Strawberry Puree;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$41.25;$540.00;$900.00;$1,624.50;$0.00;$3,105.75
;Ezy094-ORG15;Box 15kg Organic Strawberry P;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$5,204.25;$0.00;$0.00;$5,204.25
;Ezy100;Raw Pumpkin Peeled Pieces;$3,696.02;$3,566.00;$4,525.25;$2,999.50;$3,008.16;$2,968.25;$1,695.25;$1,561.00;$1,860.00;$1,868.26;$13,768.00;$14,219.25;$55,734.94
;Ezy100-Base;Raw Pumpkin Peeled Base;$3,265.50;$3,615.00;$3,000.00;$3,450.00;$3,300.00;$2,475.00;$1,800.00;$3,000.00;$3,000.00;$4,245.00;$3,750.00;$3,000.00;$37,900.50
;Ezy100B-Diced20;Raw Butternut Pumpkin Diced (2;$260.00;$0.00;$260.00;$0.00;$260.00;$130.00;$325.00;$130.00;$260.00;$0.00;$195.00;$162.50;$1,982.50
;Ezy100G;Raw Grey Pumpkin Peeled;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$585.00;$0.00;$0.00;$0.00;$0.00;$0.00;$585.00
;Ezy100-small;Raw Pumpkin Peeled Pieces smal;$2,404.98;$2,705.59;$2,404.97;$2,780.75;$2,780.73;$2,555.31;$1,578.26;$1,954.05;$2,705.60;$2,404.97;$2,555.31;$2,254.68;$29,085.20
;Ezy111;Box 15kg Cucumber Puree Frozen;$0.00;$0.00;$0.00;$1,575.00;$0.00;$0.00;$0.00;$0.00;$300.00;$787.50;$0.00;$0.00;$2,662.50
;Ezy150;Chopped Parsley Frozen;$0.00;$0.00;$352.50;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$5,358.00;$7,050.00;$282.00;$13,042.50
;Ezy200;Raw Carrot for Processing;$0.00;$0.00;$0.00;$1,450.00;$0.00;$0.00;$300.00;$45.00;$0.00;$0.00;$0.00;$0.00;$1,795.00
;Ezy2001;Box 6 x 480g Pumpkin Soup;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$270.90;$723.00;$737.46;$1,731.36
;Ezy2002;Box 6 x 480g Bean Soup;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$270.90;$506.10;$491.64;$1,268.64
;Ezy2003;Box 6 x 480g Mix Veg Dahl Soup;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$344.70;$530.70;$603.90;$1,479.30
;Ezy2004;Box 6 x 480g Asian Carrot Soup;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$270.90;$506.10;$332.58;$1,109.58
;Ezy2005;Box 6 x 480g Cream of Brocc So;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$344.70;$567.30;$530.70;$1,442.70
;Ezy2020;Box 6 x 500g Seasoned Potato;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$193.20;$743.04;$417.96;$1,354.20
;Ezy2021;Box 6 x 500g Seasoned Pumpkin;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$193.20;$650.16;$356.04;$1,199.40
;Ezy2030;Box 6 x 480g Scordalia;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$210.06;$365.04;$223.08;$798.18
;Ezy2040;Box 6 x 480g Mango Fruit Prep;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$124.20;$0.00;$0.00;$124.20
;Ezy2041;Box 6 x 480g Raspberry Fruit;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$124.20;$0.00;$0.00;$124.20
;Ezy300-2x6kg;Box 2x6kg Strawberry Topping;$235.44;$0.00;$0.00;$347.16;$235.20;$335.16;$0.00;$223.44;$111.72;$446.88;$111.72;$111.72;$2,158.44
;Ezy300-Chunky LB;Box 6x2kg Chunky Strawberry LB;$972.00;$2,232.00;$2,466.00;$2,115.00;$567.00;$486.00;$729.00;$1,566.00;$819.00;$243.00;$2,115.00;$891.00;$15,201.00
;Ezy301-Chunky LB;Box 6x2kg Passionfruit LB;$81.00;$81.00;$612.00;$243.00;$285.24;$441.00;$0.00;$1,503.00;$0.00;$351.00;$162.00;$81.00;$3,840.24
;Ezy302;Box 6x2kg Mixed Berry Topping;$99.96;$0.00;$0.00;$0.00;$199.92;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$299.88
;Ezy302-2x6kg;Box 2x6kg Mixed Berry Topping;$3,057.60;$0.00;$2,058.00;$882.00;$1,881.60;$352.80;$1,646.40;$1,470.00;$1,528.80;$2,175.60;$646.80;$1,911.00;$17,610.60
;Ezy302-Chunky LB;Box 6x2kg Chunky Mixed Berry L;$648.00;$738.00;$90.00;$0.00;$495.00;$414.00;$324.00;$90.00;$0.00;$319.55;$891.00;$576.00;$4,585.55
;Ezy303-2x6kg;Box 2x6kg Mango Topping;$1,999.20;$2,763.60;$588.00;$352.80;$3,763.20;$1,058.40;$470.40;$1,940.40;$1,999.20;$1,528.80;$2,685.21;$1,234.80;$20,384.01
;Ezy303-LB;Box 6x2kg Mango Topping Low Br;$324.00;$486.00;$405.00;$324.00;$810.00;$324.00;$648.00;$405.00;$1,143.00;$310.51;$729.00;$486.00;$6,394.51
;Ezy305-15kg;Box 15kg Seedless Passionfruit;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$3,480.00;$0.00;$0.00;$0.00;$0.00;$3,480.00
;Ezy305-2x6kg;Box 2x6kg Seedless Passionfrui;$3,967.56;$672.00;$2,400.00;$1,695.12;$3,967.56;$894.24;$96.00;$2,400.00;$384.00;$2,175.12;$2,943.12;$895.56;$22,490.28
;Ezy307-2x6kg;Box 2x6kg Raspberry Topping Ch;$3,562.80;$0.00;$2,014.80;$1,416.60;$5,636.40;$760.80;$307.80;$900.00;$1,576.80;$1,854.60;$3,781.80;($394.20);$21,418.20
;Ezy308-2x6kg;Box 2x6kg Cranberry Topping Ch;$484.50;$1,224.00;$1,020.00;$510.00;$765.00;$0.00;$510.00;$1,275.00;$561.00;$2,142.00;$561.00;$433.50;$9,486.00
;Ezy309-2x6kg;Box 2x6kg Green Tea Topping Ch;$1,734.00;$0.00;$765.00;$510.00;$765.00;$0.00;$1,020.00;$765.00;$765.00;$255.00;$1,020.00;$229.50;$7,828.50
;Ezy322-2x6kg;Box 2 x 6kg Apple & Rhubarb To;$0.00;$0.00;$0.00;$714.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$714.00
;Ezy351;Box 6x1.25kg Passionfruit Coul;$4,644.03;$5,121.00;$3,024.00;$6,196.50;$5,070.00;$4,266.00;$4,032.00;$3,417.00;$3,792.00;$3,525.00;$3,460.60;$3,201.05;$49,749.18
;Ezy352;Box 6x1.25kg Raspberry Coulis;$4,359.00;$3,624.00;$2,952.00;$4,038.00;$3,315.00;$4,863.00;$2,595.00;$2,805.00;$3,312.00;$3,751.74;$2,499.03;$2,526.02;$40,639.79
;Ezy353;Box 6x1.25kg Blackberry Coulis;$0.00;$300.00;$72.00;$372.00;$300.00;$624.00;$0.00;$660.00;$900.00;$390.00;$0.00;$0.00;$3,618.00
;Ezy354;Box 6x1.25kg Mango Coulis;$2,040.00;$2,811.00;$924.00;$2,970.00;$3,183.00;$1,437.00;$2,613.00;$2,094.00;$1,821.00;$2,299.58;$1,476.05;$1,818.03;$25,486.66
;Ezy400-560g;Box 11 x 560g Tub Napoletana;$1,036.75;$1,188.00;$844.80;$897.60;$1,821.60;$448.80;$1,320.00;$897.60;$897.60;$976.80;$1,056.00;$976.80;$12,362.35
;Ezy400-6kg;Box 2 x 6kg Napoletana Sauce C;$2,271.60;$3,001.20;$2,115.60;$2,656.80;$4,969.20;$2,115.60;$4,368.00;$3,493.20;$3,542.40;$3,493.20;$3,788.40;$3,591.60;$39,406.80
;Ezy500;Box Soup Butternut Pumpkin Fro;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$194.40;$145.80;$0.00;$0.00;$0.00;$340.20
;Ezy545;Box Soup Potato & Leek Frozen;$486.00;$432.00;$108.00;$0.00;$0.00;$0.00;$0.00;$291.60;$777.60;$834.84;$972.00;$842.40;$4,744.44
;Ezy550;Box Soup Vegetable Frozen;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$57.24;$0.00;$172.80;$230.04
;Ezy555;Box Soup Tomato & Basil Frozen;$486.00;$432.00;$216.00;$0.00;$0.00;$0.00;$0.00;$145.80;$777.60;$777.60;$972.00;$842.40;$4,649.40
;Ezy560;Box Soup Lentil & Veg Frozen;$54.00;$108.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$162.00
;Ezy575;Box Soup Mushroom Frozen;$540.00;$540.00;$378.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$114.48;$0.00;$118.80;$1,691.28
;Ezy700;Box 6x2kg EC Pumpkin Soup (FR);$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$194.40;$777.60;$777.60;$972.00;$777.60;$3,499.20
;Ezy701;Box 6x2kg EC Sp Vegetable Soup;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$243.00;$777.60;$777.60;$972.00;$826.20;$3,596.40
;Ezy702;Box 6x2kg EC Chic & Veg Soup;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$243.00;$777.60;$777.60;$680.40;$583.20;$3,061.80
;Ezy703;Box 6x2kg EC Scotch Broth Soup;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$340.20;$777.60;$777.60;$972.00;$777.60;$3,645.00
;Ezy704;Box 6x2kg EC Minestrone Soup;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$243.00;$729.00;$777.60;$972.00;$777.60;$3,499.20
;Ezy705;Box 6x2kg EC Broccoli Soup(FR);$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$48.60;$388.80;$388.80;$486.00;$388.80;$1,701.00
;Ezy710;Box 6x2kg EC Sweet Potato Soup;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$777.60;$486.00;$972.00;$777.60;$3,013.20
;Ezy711;Box 6x2kg EC Mix Veg Soup (FR);$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$243.00;$388.80;$486.00;$729.00;$583.20;$2,430.00
;Ezy751;Box 6 x 2kg Nouris Soup - Pump;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$437.40;$697.68;$729.00;$768.00;$2,632.08
;Ezy752;Box 6 x 2kg NourishSoup - Bean;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$76.80;$76.80
;Ezy755;Box 6 x 2kg Soup - Brocc, Spin;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$90.00;$90.00
;EzyAsep-Apple15;15kg Aseptic Apple Puree R;$1,620.00;$1,080.00;$1,080.00;$1,080.00;$1,260.00;$828.00;$1,440.00;$738.75;$1,192.50;$882.00;$864.00;$972.00;$13,037.25
;EzyAsep-Apple200;200kg Aseptic Apple Puree;$0.00;$0.00;$9,500.00;$0.00;$0.00;$0.00;$0.00;$2,000.00;$0.00;$1,500.00;$12,000.00;$0.00;$25,000.00
;EzyAsep-BeetrootChunky12;Box 12kg Aseptic Beetroot Chun;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$1,562.40;$0.00;$1,562.40
;EzyAsep-Carrot15;15kg Aseptic Carrot Puree;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$425.25;$28.50;$0.00;$0.00;$0.00;$0.00;$453.75
;EzyAsep-Carrot200;200kg Aseptic Carrot Puree;$7,040.00;$7,680.00;$3,520.00;$2,640.00;$0.00;$2,640.00;$5,280.00;$7,280.00;$0.00;$3,520.00;$1,520.00;$12,320.00;$53,440.00
;EzyAsep-Cucumber200A;200kg Aseptic Cucumber Pur;$0.00;$0.00;$0.00;$9,300.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$9,300.00
;EzyAsep-Cucumber500;500kg Aseptic Cucumber Puree;$0.00;$0.00;$0.00;$3,875.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$3,875.00
;EzyAsep-JuiceBeetroot200;200kg Aseptic Juice Beetroot;$0.00;$0.00;$30,740.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$14,840.00;$0.00;$0.00;$45,580.00
