;;;;;;;;;;;;;
;EZY CHEF PTY LTD;;;;;;;;;;;;
;1/140, Northcorp Blvd;;;;;;;;;;;;
;Broadmeadows;;;;;;;;;;;;
;VIC - 3047;;;;;;;;;;;;
;;;;;;;;;;;;;
;Analyse Sales [Item Multi-Period];;;;;;;;;;;;
;July 2019 To April 2020;;;;;;;;;;;;
;;;;;;;;;;;;;
;Item No.;Item Name;July;August;September;October;November;December;January;February;March;April;Total
;;;;;;;;;;;;;
;Ezy2005;Box 6 x 480g Cream of Brocc So;$946.80;$366.00;$274.50;$274.50;$256.20;$331.20;$313.08;$358.62;$461.64;$273.06;$3,855.60
;Ezy2020;Box 6 x 500g Seasoned Potato;$154.80;$309.60;$336.00;$92.88;$232.20;$61.92;$125.34;$136.26;$59.06;$101.88;$1,609.94
;Ezy2021;Box 6 x 500g Seasoned Pumpkin;$154.80;$232.20;$0.00;$77.40;$170.28;$92.88;$125.34;$116.96;$20.46;$101.88;$1,092.20
;Ezy2030;Box 6 x 480g Scordalia;$101.40;$101.40;$202.80;$20.28;$81.12;$42.64;$103.48;$57.90;$0.00;$50.94;$761.96
;Ezy2035;Box 6 x 560g Sliced Beetroot;$0.00;$0.00;$0.00;$0.00;$0.00;$217.20;$74.64;$0.00;$0.00;$0.00;$291.84
;Ezy2040;Box 6 x 480g Mango Fruit Prep;$0.00;$0.00;$0.00;$0.00;$156.54;$1,153.32;$24.84;$0.00;$326.82;$0.00;$1,661.52
;Ezy2041;Box 6 x 480g Raspberry Fruit;$0.00;$0.00;$0.00;$0.00;$156.54;$1,347.06;$173.88;$74.52;$351.66;$21.84;$2,125.50
;Ezy2042;Box 6 x 520g Passionfruit Seed;$0.00;$0.00;$0.00;$0.00;$0.00;$1,522.86;$273.24;$24.84;$351.66;$0.00;$2,172.60
;Ezy300-2x6kg;Box 2x6kg Strawberry Topping;$0.00;$0.00;$446.88;$111.72;$335.16;$117.60;$0.00;$223.44;$117.60;$0.00;$1,352.40
;Ezy300-Chunky LB;Box 6x2kg Chunky Strawberry LB;$891.00;$1,215.00;$810.00;$1,872.00;$1,998.00;$1,755.00;$729.00;$567.00;$1,053.00;$0.00;$10,890.00
;Ezy301-Chunky LB;Box 6x2kg Passionfruit LB;$195.24;$81.00;$162.00;$171.00;$81.00;$261.00;$243.00;$0.00;$81.00;$162.00;$1,437.24
;Ezy302-2x6kg;Box 2x6kg Mixed Berry Topping;$1,317.12;$1,822.80;$1,999.20;$1,999.20;$940.80;$3,214.43;$882.00;$1,470.00;$882.00;$1,528.80;$16,056.35
;Ezy302-Chunky LB;Box 6x2kg Chunky Mixed Berry L;$648.00;$657.00;$0.00;$720.00;$1,125.00;$414.00;$324.00;$0.00;$414.00;$0.00;$4,302.00
;Ezy303-2x6kg;Box 2x6kg Mango Topping;$1,176.00;$1,764.00;$2,234.40;$2,469.60;$1,293.60;$2,058.00;$2,058.00;$1,587.60;$1,470.00;$411.60;$16,522.80
;Ezy303-LB;Box 6x2kg Mango Topping Low Br;$405.00;$405.00;$1,053.00;$162.00;$810.00;$0.00;$1,053.00;$405.00;$567.00;$486.00;$5,346.00
;Ezy305-2x6kg;Box 2x6kg Seedless Passionfrui;$1,471.00;$2,304.00;$4,414.76;$4,191.12;$127.56;$4,191.12;$1,695.12;$2,175.12;$2,047.56;$768.00;$23,385.36
;Ezy307-2x6kg;Box 2x6kg Raspberry Topping Ch;$1,314.00;$2,102.40;$4,412.52;$3,781.80;$315.36;$5,181.60;$1,191.36;$2,610.48;$1,752.00;$0.00;$22,661.52
;Ezy308-2x6kg;Box 2x6kg Cranberry Topping Ch;$867.00;$867.00;$612.00;$1,496.03;$510.00;$816.00;$0.00;$1,275.00;$255.00;$0.00;$6,698.03
;Ezy309-2x6kg;Box 2x6kg Green Tea Topping Ch;$816.00;$918.00;$816.00;$816.00;$765.00;$816.00;$0.00;$1,275.00;$408.00;$0.00;$6,630.00
;Ezy351;Box 6x1.25kg Passionfruit Coul;$2,862.00;$3,366.03;$2,500.50;$5,476.57;$3,411.00;$4,767.00;$3,543.00;$4,381.53;$969.00;$0.00;$31,276.63
;Ezy352;Box 6x1.25kg Raspberry Coulis;$2,904.00;$2,772.02;$2,718.00;$4,239.00;$4,680.00;$4,779.00;$2,412.00;$2,337.03;$2,730.00;$0.00;$29,571.05
;Ezy353;Box 6x1.25kg Blackberry Coulis;$300.00;$0.00;$0.00;$780.00;$300.03;$600.00;$0.00;$0.00;$0.00;$0.00;$1,980.03
;Ezy354;Box 6x1.25kg Mango Coulis;$1,947.00;$1,731.03;$1,332.00;$3,024.00;$1,812.00;$2,793.00;$2,196.00;$2,118.02;$1,992.00;$0.00;$18,945.05
;Ezy400-560g;Box 11 x 560g Tub Napoletana;$1,425.60;$448.80;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$1,874.40
;Ezy400-560gx9;Box 9 x 560g Tub Napoletana;$0.00;$2,397.60;$453.60;$950.40;$1,015.20;$1,425.60;$907.20;$907.20;$1,123.20;$0.00;$9,180.00
;Ezy400-6kg;Box 2 x 6kg Napoletana Sauce C;$5,710.38;$3,551.94;$3,850.32;$1,931.52;$3,505.92;$5,624.70;$1,685.52;$3,801.12;$3,555.12;$104.76;$33,321.30
;Ezy451-ORG;Box 12 x 1kg CP ORG Basil Pur;$0.00;$0.00;$0.00;$0.00;$0.00;$3,124.00;$0.00;$0.00;$0.00;$0.00;$3,124.00
;Ezy452-ORG;Box 12 x 1kg CP ORG Sage Puree;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$216.00;$0.00;$0.00;$216.00
;Ezy453-ORG;Box 12 x 1kg CP ORG Chilli Pur;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$816.00;$0.00;$816.00
;Ezy454-ORG;Box 12x1kg CP ORG Turmeric Pu;$0.00;$0.00;$0.00;$0.00;$0.00;$648.00;$0.00;$0.00;$0.00;$0.00;$648.00
;Ezy455-ORG;Box 12 x 1kg CP ORG Ginger Pu;$0.00;$0.00;$0.00;$0.00;$0.00;$964.00;$0.00;$0.00;$0.00;$0.00;$964.00
;Ezy456-ORG;Box 12 x 1kg CP ORG Garlic Pur;$0.00;$0.00;$0.00;$0.00;$0.00;$1,108.00;$0.00;$624.00;$0.00;$0.00;$1,732.00
;Ezy503;Stock Powder Chicken Massel;$0.00;$0.00;$0.00;$0.00;$19.90;$0.00;$0.00;$0.00;$0.00;$0.00;$19.90
;Ezy505;Pepper White;$0.00;$0.00;$0.00;$0.00;$1.72;$0.00;$0.00;$0.00;$0.00;$0.00;$1.72
;Ezy518;White Bean Australian (LARGE);$0.00;$0.00;$0.00;$0.00;$16.20;$0.00;$0.00;$0.00;$0.00;$0.00;$16.20
;Ezy527;Tomato Paste;$0.00;$0.00;$0.00;$0.00;$32.16;$0.00;$0.00;$0.00;$0.00;$0.00;$32.16
;Ezy534-Garlic;Garlic Crushed;$0.00;$0.00;$0.00;$0.00;$1.31;$0.00;$0.00;$0.00;$0.00;$0.00;$1.31
;Ezy534-Ginger;Ginger Crushed;$0.00;$0.00;$0.00;$0.00;$1.52;$0.00;$0.00;$0.00;$0.00;$0.00;$1.52
;Ezy545;Box Soup Potato & Leek Frozen;$972.00;$777.60;$777.60;$972.00;$777.60;$972.00;$777.60;$777.60;$777.60;$388.80;$7,970.40
;Ezy550;Box Soup Vegetable Frozen;$0.00;$0.00;$0.00;$64.80;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$64.80
;Ezy555;Box Soup Tomato & Basil Frozen;$972.00;$842.40;$340.20;$243.00;$194.40;$243.00;$194.40;$194.40;$194.40;$97.20;$3,515.40
;Ezy560;Box Soup Lentil & Veg Frozen;$0.00;$64.80;$64.80;$64.80;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$194.40
;Ezy575;Box Soup Mushroom Frozen;$0.00;$0.00;$64.80;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$64.80
;Ezy602C;Sugar White 25kg Bag;$0.00;$0.00;$0.00;$0.00;$2.94;$0.00;$0.00;$0.00;$0.00;$0.00;$2.94
;Ezy609;Sweet Corn Kernels Frozen;$0.00;$0.00;$0.00;$0.00;$101.92;$0.00;$0.00;$0.00;$0.00;$0.00;$101.92
;Ezy616;Citric Acid Monohydrate;$0.00;$0.00;$0.00;$0.00;$0.41;$0.00;$0.00;$0.00;$0.00;$0.00;$0.41
;Ezy619;Olive Oil;$0.00;$0.00;$0.00;$0.00;$33.00;$0.00;$0.00;$0.00;$0.00;$0.00;$33.00
;Ezy700;Box 6x2kg EC Pumpkin Soup (FR);$680.40;$388.80;$388.80;$583.20;$388.80;$486.00;$388.80;$388.80;$388.80;$194.40;$4,276.80
;Ezy701;Box 6x2kg EC Sp Vegetable Soup;$972.00;$777.60;$777.60;$972.00;$777.60;$972.00;$777.60;$777.60;$777.60;$388.80;$7,970.40
;Ezy702;Box 6x2kg EC Chic & Veg Soup;$1,166.40;$777.60;$729.00;$972.00;$777.60;$972.00;$583.20;$777.60;$777.60;$388.80;$7,921.80
;Ezy703;Box 6x2kg EC Scotch Broth Soup;$680.40;$972.00;$777.60;$972.00;$777.60;$972.00;$777.60;$777.60;$777.60;$388.80;$7,873.20
;Ezy704;Box 6x2kg EC Minestrone Soup;$534.60;$194.40;$194.40;$243.00;$194.40;$243.00;$194.40;$194.40;$194.40;$97.20;$2,284.20
;Ezy705;Box 6x2kg EC Broccoli Soup(FR);$486.00;$388.80;$388.80;$486.00;$388.80;$486.00;$388.80;$388.80;$388.80;$194.40;$3,985.20
;Ezy710;Box 6x2kg EC Sweet Potato Soup;$826.20;$583.20;$583.20;$729.00;$583.20;$729.00;$583.20;$388.80;$583.20;$291.60;$5,880.60
;Ezy711;Box 6x2kg EC Mix Veg Soup (FR);$486.00;$388.80;$388.80;$486.00;$388.80;$486.00;$388.80;$388.80;$388.80;$194.40;$3,985.20
;Ezy751;Box 6 x 2kg Nouris Soup - Pump;$1,149.70;$998.40;$998.40;$1,228.80;$921.60;$1,152.00;$921.60;$691.20;$921.60;$460.80;$9,444.10
;Ezy752;Box 6 x 2kg NourishSoup - Bean;$691.20;$921.60;$921.60;$921.60;$921.60;$921.60;$921.60;$921.60;$921.60;$460.80;$8,524.80
;Ezy753;Box 6x2kg NourSoup - Veg Dahl;$230.40;$691.20;$691.20;$1,152.00;$921.60;$921.60;$921.60;$921.60;$691.20;$460.80;$7,603.20
;EzyAsep-Apple15;15kg Aseptic Apple Puree R;$936.00;$900.00;$936.00;$936.00;$1,980.00;$1,296.00;$576.00;$648.00;$864.00;$144.00;$9,216.00
;EzyAsep-Apple200;200kg Aseptic Apple Puree;$0.00;$12,500.00;$12,500.00;$3,000.00;$0.00;$0.00;$0.00;$0.00;$7,750.00;$0.00;$35,750.00
;EzyAsep-BeetrootChunky12;Box 12kg Aseptic Beetroot Chun;$0.00;$4,196.16;$0.00;$23,808.00;$0.00;$87,484.32;$0.00;$0.00;$23,950.08;$0.00;$139,438.56
;EzyAsep-Carrot15;15kg Aseptic Carrot Puree;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$3,645.00;$0.00;$3,645.00
;EzyAsep-Carrot200;200kg Aseptic Carrot Puree;$0.00;$8,560.00;$5,280.00;$9,680.00;$6,160.00;$9,680.00;$2,280.00;$6,160.00;$5,920.00;$0.00;$53,720.00
;EzyAsep-Celery200;200kg Aseptic Celery Puree;$0.00;$0.00;$0.00;$0.00;$3,600.00;$0.00;$1,800.00;$0.00;$0.00;$0.00;$5,400.00
;EzyAsep-Cucumber15A;15kg Aseptic Cucumber Aci;$0.00;$0.00;$162.75;$0.00;$0.00;$0.00;$0.00;$0.00;$0.00;$390.00;$552.75
